created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Feb 03 04:48:39 +0000 2024;1753641625082064986;"Disamping permukaan tanahnya turun terus setiap tahun, ternyata pemindahan ibukota ya mas, saya rasa perlu dilaksanakan. Nah yg saya sulit terima dari mereka2 ini adalah, mereka susah buat sadar. Tentang apa? Ya yg udah saya bilang tadi";0;0;0;0;in;1262223590734196739;1753641625082064986;xflowerpower___;https://twitter.com/xflowerpower___/status/1753641625082064986
Fri Feb 02 14:43:04 +0000 2024;1753428828188553585;""pemindahan ibukota ke kalimantan adalah cara yang tepat untuk mengurangi (pulau) jawa-sentrisme di Indonesia"";0;1;0;0;in;1234733488001040384;1753428789189849454;ipoprules;https://twitter.com/ipoprules/status/1753428828188553585
Fri Feb 02 08:18:40 +0000 2024;1753332090861760831;"@Rahfel26 @sosmedkeras Bang. Apa yang akan anak kita nikmati, perpindahan ibukota tersebut "Hanya" bagian dari pemindahan "Administratif Negara", bukan memindahkan kualitas SDM bangsa";0;2;1;0;in;1297314327557361664;1753065635620491503;hanyatitoaja;https://twitter.com/hanyatitoaja/status/1753332090861760831
Wed Jan 31 05:37:40 +0000 2024;1752566797369557187;"@strike_bravo_b Aku sangat pro pemindahan ibukota, tp caranya gak harus bangun dari nol. Dgn kondisi ekonomi kita beberp tahun trakhir dan proyeksi beberp tahub kedepan, lebih efektif dan efesien upgrade kota eksisting";0;0;0;11;in;138005733;1752479533113184595;tunjungutomo;https://twitter.com/tunjungutomo/status/1752566797369557187
Wed Jan 31 02:13:27 +0000 2024;1752515405246284096;"@UGM_FESS diwilayah sekitarnya lebih mudah dijangkau. Salah satu contoh misalnya ketersedian dokter spesialis yg mumpuni disetiap daerah, pemerataan pendidikan yg berkualitas, dan berbagai hal lainnya. Sehingga jikalau suatu waktu diperlukan pemindahan ibukota tidak perlu membangun -";0;1;0;0;in;1567618073322205185;1752325816661504066;Alamaja_;https://twitter.com/Alamaja_/status/1752515405246284096
Wed Jan 31 00:02:41 +0000 2024;1752482495176516034;"@UGM_FESS Ada kok video anies yg bahas IKN, pemindahan ibukota itu emang gabisa ditolak someday, asal sesuai prosedur, kajian, dan hukum yg berlaku. Ga ujug2 ada pdhl di RPJMN n janji presiden IKN tu ga ada. Uu nya dibuat tahu bulat";0;0;0;0;in;1682793417108230144;1752325816661504066;yaudamah;https://twitter.com/yaudamah/status/1752482495176516034
Tue Jan 30 11:52:29 +0000 2024;1752298734996816343;"@darashinaii @ExNarkoboyz 1kota itu misalnya 5M sedangkan kota itu berapa desa, berapa dusun, berapa Rt. Makin kebawah makin dikit apalg tanpa diawasi ujung ujungnya cuma dapet jembatan kayu yg cuma kuat 1 motor terus 2th ambruk. Pemindahan ibukota beserta para jajarannya diharapkan bisa meninjau lsg.";0;1;0;1;in;1174855943437205504;1752209120227414165;blueseaaaaaaaa_;https://twitter.com/blueseaaaaaaaa_/status/1752298734996816343
Tue Jan 30 11:30:44 +0000 2024;1752293260528320592;"@darashinaii @ExNarkoboyz 1kota itu misalnya 5m sedangkan 1 kota itu berapa desa, berapa dusun, berapa Rt. Makin kebawah makin dikit apalg tanpa diawasi ujung ujungnya cuma dapet jembatan kayu yg cuma kuat 1 motor terus 2th ambruk. Pemindahan ibukota beserta para jajarannya diharapkan bisa meninjau lsg gt";0;0;0;1;in;1174855943437205504;1752209120227414165;blueseaaaaaaaa_;https://twitter.com/blueseaaaaaaaa_/status/1752293260528320592
Mon Jan 29 23:16:45 +0000 2024;1752108551567495595;"Pemindahan ibukota Indonesia ke Ibu Kota Nusantara (IKN) telah meraih sorotan karena bukan sekadar pemindahan fisik pusat pemerintahan. Lebih dari itu,  Rizieq Ade Armando septi Jam 3 Pak Lurah Fisik Dugem https://t.co/81DgfSecY0";0;3;20;20;in;1710309382293004288;1752108551567495595;Nidyna10;https://twitter.com/Nidyna10/status/1752108551567495595
Mon Jan 29 13:58:58 +0000 2024;1751968180556501311;"@folkshittmedia Akibat padatmya penduduk dki..banyak pendatang rawan tawuran..kayanya pemindahan ibukota..ikn layak di dukung..biar pendatang menyerbu ikn...biar tambah rame disana banyak pendatang..tp penjaganya di sana sangat kuat...akankah pendatang berbondong bondong ke ikn";0;0;0;0;in;1735549879571951616;1751843574529044787;d79132_moh;https://twitter.com/d79132_moh/status/1751968180556501311
Mon Jan 29 04:25:15 +0000 2024;1751823797534007488;"@Dandhy_Laksono Pemindahan ibukota, rencana raksasa itu juga tidak dimasukkan dalam visi misi capres di 2019 lalu  Kenapa coba?";0;1;0;8;in;1700726715197370368;1751807369569529880;anwarsupeno;https://twitter.com/anwarsupeno/status/1751823797534007488
Mon Jan 29 01:49:13 +0000 2024;1751784532058296410;"Media terus terusan blow up Jakarta banjir, tapi tidak masalah akarnya. Preparing for the worst, i think pembangunan and pemindahan ibukota ke IKN would be the best solution, while also navigating the solution to Jakarta’s sinking.";0;0;0;1;in;1261573210253885444;1751784526072910196;aleethoughtss;https://twitter.com/aleethoughtss/status/1751784532058296410
Sun Jan 28 21:25:13 +0000 2024;1751718092047323483;"@ronaaje https://t.co/GqMZ0sT8wV  Pemindahan Ibukota itu direncanakan sejak 2017, sebelum masuk periode ke-2 Pak Jokowi.";0;0;0;0;in;1071441463404195846;1751408609987301626;WidodoFebriU;https://twitter.com/WidodoFebriU/status/1751718092047323483
Sun Jan 28 18:50:33 +0000 2024;1751679170235813941;"@PuntenAmatoo @Muki_Bong @Palvinisme @Maradika_Rohman @ronaaje @S00s00ie Bener ini. Gw d kalsel. Cmn jmn pmrnth ini yg bangun sarana-prasarana paling memadai &amp  meningkat pesat. Msl jalan &amp  alur listrik ke gunung2👍. Pemindahan ibukota provinsi👍. Pembangunan &amp  perbaikan bandara👍, ya walaupun jrknya mkn jauh😂, tp kondisi alamnya mmg bgtu sih";0;0;0;1;in;1731209014653149184;1751408609987301626;Air63Thin;https://twitter.com/Air63Thin/status/1751679170235813941
Sun Jan 28 11:59:52 +0000 2024;1751575817208103187;"kemarin malam gue nanya tentang IKN ke bapak gue dan kita punya 2 pemikiran yg sama, setuju pemindahan ibukota ke IKN, asal prosesnya dilakukan ada proses yg matang. menurut kita berdua IKN kalo dibangun dalam waktu 10-20 tahun ke depan bakal bagus bgt";0;1;0;0;in;1661600154372444161;1751575817208103187;citracyy;https://twitter.com/citracyy/status/1751575817208103187
Sun Jan 28 09:00:41 +0000 2024;1751530724401012979;"@ronaaje Pemindahan ibukota ke IKN mungkin utopis tapi sangat realistis krn pusat pemerintahan, pusat ekonomi, sosial politik, budaya, bergabung di satu lokasi. Keputusan pemindahan ibukota adalah keputusan berani Krn pasti tidak populer apalagi banyak orang berkuasa, kaya, punya pengaruh";0;1;0;1;in;1416398831659339776;1751408609987301626;Jerukni01528287;https://twitter.com/Jerukni01528287/status/1751530724401012979
Sun Jan 28 08:28:40 +0000 2024;1751522670058070204;"Menurut gw pemindahan ibukota ke IKN udah bener krn jakarta udah padet bgt dan emg seharusnya pusat ekonomi sama pusat pemerintahan dipisah. Trus kalo ditunda terus, mau kapan pindahnya, kyak gk tau aja dpr kerjanya gimana. Sekarang rapat, 10 thn baru terealisasikan";0;1;0;0;in;1349944803748810757;1751521191201026324;septsquad;https://twitter.com/septsquad/status/1751522670058070204
Sun Jan 28 07:40:18 +0000 2024;1751510497999085581;"@ronaaje Maaf kak dari narasi “pak soekarno gak nerusin pemindahan ibukota berarti gak ada keharusan atau keburuan”  BACA SEJARAH!!! Kenapa pak karno gak sempet mindahin ibu kota. “Kok kesannya buru-buru”  Paham sih lu kan baru melek politik, mana yg diambil cmn oposisi.";0;0;0;0;in;1283437499289792512;1751408609987301626;langitlautan;https://twitter.com/langitlautan/status/1751510497999085581
Sun Jan 28 06:50:19 +0000 2024;1751497915842060392;"@glrhn Well, dua hal: Kalaupun dipindah, kan tidak menyelesaikan masalah yg di Jakarta? Apakah pemindahan Ibukota menyelesaikan masalah?   Kedua — kalau mau dibilang ide lama, kamu tau gak ide yg lama? Beda jauh. Jangan asal mbacot disamain. Dulu Soeharto itu mau dipindah ke Jonggol.";0;2;0;0;in;753553855;1751492888570294399;_haye_;https://twitter.com/_haye_/status/1751497915842060392
Sun Jan 28 06:39:30 +0000 2024;1751495197559837116;"@MeanieForLife Mjb ya, justru solusinya bukan ikn, tapi pemerataan pembangunan. Kalopun ikn gajadi ibukota, masih bisa dialihfungsikan buat fasilitas daerah setempat. Sedangkan pemindahan ibukota yang dadakan ini kerugiannya lebih banyak daripada untungnya, bahkan bisa inflasi tinggi.";0;0;0;2;in;377430776;1751481698481799246;mavymai;https://twitter.com/mavymai/status/1751495197559837116
Sun Jan 28 05:03:05 +0000 2024;1751470932676518092;"@ritjvaajadeh_ biar gamakin byk org di jkt. biar org bisa jg ngerasain makmurnya di kota asalnya, jd bisa ngabdi dah dikota asalnya.  btw ak nekenin sm problem prosesnya. utk pemindahan ibukota ke ikn masih mungkin terjadi. tp lewat pengkajian yg lebih serius. juga ngelibatin masyarakat adat";0;1;0;1;in;1741015580868771840;1751464217302229382;ronaaje;https://twitter.com/ronaaje/status/1751470932676518092
Sun Jan 28 04:42:37 +0000 2024;1751465781442052238;"inflasi selama 10 tahun. Mesir juga gitu. Yang masih jadi pertanyaan gue disini adalah, apabila salah satu alasan pemindahan ibukota karena Jakarta terancam tenggelam, apakah tidak ada suatu teknologi yang memungkinkan perlambatan penurunan muka tanah? Apakah apa";0;1;0;0;in;1106005995895939072;1751465779068105072;armmadilllo;https://twitter.com/armmadilllo/status/1751465781442052238
Sun Jan 28 04:42:37 +0000 2024;1751465779068105072;"Kemarin sempet dengerin salah satu podcastnya pak Tom Lembong. Beliau menilai bahwa pemindahan IKN itu tergesa gesa dan merupakan kebijakan yang tidak produktif. Selain itu, beberapa negara lain seperti Brazil, yang ingin memindahkan ibukota negara, harus menanggung konsekuensi";0;1;0;0;in;1106005995895939072;1751465779068105072;armmadilllo;https://twitter.com/armmadilllo/status/1751465779068105072
Sun Jan 28 04:34:01 +0000 2024;1751463618779238698;"@ayaycaptaim @ronaaje Okay kak, saya juga cuma mau mematahkan replyan kakak yg bilang IKN ini tidak tergesa-gesa, karena nyatanya IKN ini untuk pemindahan ibukota serta membangun ibukota baru dari 0 rasanya terlalu diburu-buru.";0;1;0;1;in;361102533;1751408609987301626;oopswiedersehen;https://twitter.com/oopswiedersehen/status/1751463618779238698
Sun Jan 28 04:26:20 +0000 2024;1751461681447010654;"@naruhika47 @tomlembong @sociotalker Kalau lihat masalah terus, pertanyaannya jadi kapan mau dibuatnya? Yakin tuh Jakarta bisa tahan 20-50 tahun lagi? Pemindahan Ibukota yang dijadikan contoh itu negaranya kepulauan ndak? Kalau lihat masalah terus kenapa kemarin bangun JIS dan bikin formula E di Jakarta? 😌";0;0;0;0;in;1512722646068523019;1751221824250405098;viceversa4you;https://twitter.com/viceversa4you/status/1751461681447010654
Sun Jan 28 04:03:29 +0000 2024;1751455931479797819;"@ciaseeeds @ronaaje tentu pembangunan akan dilanjutkan tapi bukan prioritas. setidak2nya IKN akan dijadikan kota &amp  dibuat peradaban. Kalau waktunya sudah tepat &amp  IKN mumpuni jadi kota maju barulah ibukota dipindah ke IKN. jd pemindahan ibukota diberikan saat IKN sudah “matang” bkn saat IKN masih 0.";0;0;0;0;in;1505206166913437698;1751408609987301626;giveniers;https://twitter.com/giveniers/status/1751455931479797819
Sun Jan 28 03:41:31 +0000 2024;1751450405874422118;"@ronaaje IKN itu batu loncatan buat "menguasai" Jakarta. Tau khan babak belur reklamasi 9 cacing, gegara kalah 2017. Makanya mereka mau sekali menang dapat semua. Pemindahan ibukota itu tidak logis dan tidak masuk akal. https://t.co/dBXxixUx02";0;0;0;1;in;18822125;1751408609987301626;harmonisme;https://twitter.com/harmonisme/status/1751450405874422118
Sun Jan 28 03:22:57 +0000 2024;1751445733574906180;"@ronaaje Mbak sudah lama saya tau masalah ini, memang sejak awal di  visi misi Jokowi-jk 2014, Jokowi-Maruf 2019 itu nggak ada rencana pemindahan ibukota, apalagi IKN saya cari2. Tiba-tiba rame masalah ikn tiba-tiba";0;1;3;117;in;1704325179311296512;1751408609987301626;Pakeotakyuk;https://twitter.com/Pakeotakyuk/status/1751445733574906180
Sun Jan 28 01:45:12 +0000 2024;1751421130961994043;"Jujur aku adalah termasuk yang dari awal lumayan excited dengan ide pemindahan ibukota, apalagi ke Kalimantan, simply because bakal seru karena ada yang baru/berbeda, dan bakal memancing dinamisme dan perkembangan ekonomi di Kalimantan, senang Kalimantan dapat panggung.";0;1;0;0;in;1181603742384156672;1751421130961994043;yy_oruyanke;https://twitter.com/yy_oruyanke/status/1751421130961994043
Sun Jan 28 00:55:35 +0000 2024;1751408644535840876;"Iye, emg soekarno dulu sempet pengen mindahin ibukota juga ke IKN. tapi kan kagak dilanjutin, ya berarti itu tidak ada keharusan keterburuan untuk pemindahan ibukota. lagi kenapa presiden2 sblmnya ngga pindahin dr taun maren2? baru ada dananya? apa gmne? kagak kan. -";6;3;83;1315;in;1741015580868771840;1751408609987301626;ronaaje;https://twitter.com/ronaaje/status/1751408644535840876
Sun Jan 28 00:55:30 +0000 2024;1751408625128767939;"Nah iye, jadi sejak awal tu kagak ada rencana pemindahan ibukota pas 2019 enoh. Kemudian FPKS nolak karena dari awal ini udah cacat dan ada kejanggalan dan dari awal itu kagak ada UU-nye. UU IKN mksdnya.  "Lah tapi kan IKN udeh ada rencananya pas jaman soekarno lalala"";5;3;123;1597;in;1741015580868771840;1751408609987301626;ronaaje;https://twitter.com/ronaaje/status/1751408625128767939
Sat Jan 27 14:26:22 +0000 2024;1751250300038693102;"@bisa_bissmillah @logikagakmikir @undipmenfess Kasih dong fakta empiris negara yang mindah ibukota terus memberi dampak pemerataan ekonomi. Mesir dana pemindahan juga akhirnya bengkak gak karuan, yang ngasih dampak negatif ke ekonomi. Wkwkwk kurleb 70T buat bangun kawasan seluas monas. Are u kidding me?";0;2;0;0;in;1448467196942843907;1750851158619648187;sinkretisme_;https://twitter.com/sinkretisme_/status/1751250300038693102
Sat Jan 27 13:24:56 +0000 2024;1751234839574114313;"@ardi_tama1 Setuju juga dengan rencana pemindahan ibukota. Tapi dengan pelaksanaan seperti sekarang? BIG NO!";0;0;0;0;in;1639903014357184512;1750821692606468132;logikakalsehat;https://twitter.com/logikakalsehat/status/1751234839574114313
Sat Jan 27 11:51:28 +0000 2024;1751211316768121077;"@SemenjanaPG @Pak_JK mungkin klu di IKN dia tidak bisa mengendalikan zetsu putih untuk menekan pemerintah....jadi dia mendukung paslon yang menolak pemindahan ibukota...";0;0;1;0;in;81055585;1751065508110291284;ekonwijaya;https://twitter.com/ekonwijaya/status/1751211316768121077
Sat Jan 27 09:25:12 +0000 2024;1751174506624995473;"@ardi_tama1 Kalo perekonomian Indo sudah mulai stabil lah dan hal2 yg perlu diselesaikan dgn segera telah diselesaikan. Di daerah lain bnyk msh butuh uluran tangan pemerintah pusat, jgn lgsng pukul rata kalo nolak pemindahan ibukota hari ini = di masa depan juga lah";0;0;0;0;in;1285702527367823361;1750821692606468132;hanif_arham;https://twitter.com/hanif_arham/status/1751174506624995473
Sat Jan 27 08:57:50 +0000 2024;1751167620085367244;"@ardi_tama1 Pemindahan bukan pembangunan baru ya, pindah ibukota ke kota yg sudah ada gw stuju. Tapi kalau babat hutan, dan bangun dari 0. Ngabisin duit negara, yg mana masih banyak kota yg belum dibangun dg baik &amp  benar";0;0;0;0;in;1324702213235642369;1750821692606468132;DenDjaka14;https://twitter.com/DenDjaka14/status/1751167620085367244
Sat Jan 27 08:24:29 +0000 2024;1751159226498724124;"@Evatarida @ardi_tama1 Proyek pemindahan ibukota proyek strategis &amp  berbiaya besar. Semasa kampanye capres, Jokowi gak pernah bicara soal ibukota baru. Ujug-ujug dieksekusi tanpa rembugan dgn semua stakeholder. Why? Saya 99,9% percaya gak ada ibukota baru andai Ahok gak kalah di pilkada DKI.";0;0;0;1;in;733295014281781248;1750821692606468132;adnrxst;https://twitter.com/adnrxst/status/1751159226498724124
Sat Jan 27 08:20:55 +0000 2024;1751158331807506762;"Rencana pemindahan memang dari zaman Soekarno sudah ada, ttpi kajian dalam pemindahan ibukota lah yang dianggap buru2 &amp  dipercepat demi keuntungan skor politis di pemilu 2019 lalu. Warga daerah pun pertama kali mendengar proyek IKN ketika Jokowi mengumumkannya di siaran nasional";0;1;1;3;in;1657186158231842822;1751158331807506762;SacredUse;https://twitter.com/SacredUse/status/1751158331807506762
Sat Jan 27 07:04:33 +0000 2024;1751139112281874739;"@ardi_tama1 klo sekedar "pemindahan ibukota" harusnya gak butuh waktu lama, masalahnya IKN dibangun dari 0 literally lahan nya kea gitu, bukan kota yang sudah ada terus grade nya dinaikin";0;0;0;0;in;2546398267;1750821692606468132;donggpunn;https://twitter.com/donggpunn/status/1751139112281874739
Sat Jan 27 06:50:46 +0000 2024;1751135641143050348;"@ardi_tama1 gua dukung Anies tapi gua dukung pemindahan ibukota";0;0;0;0;in;1104962995975729152;1750821692606468132;rhafssupremarcy;https://twitter.com/rhafssupremarcy/status/1751135641143050348
Sat Jan 27 05:43:44 +0000 2024;1751118774982648094;"@ardi_tama1 pemindahan ibukota ke kota yang ga mulai dari nol (anggep aja kalo ke kalimantan bisa ke samarinda) lebih masuk akal daripada babat hutan dan bangun peradaban dari nol";0;0;0;0;in;1073420328527790080;1750821692606468132;netixyenn;https://twitter.com/netixyenn/status/1751118774982648094
Sat Jan 27 05:26:48 +0000 2024;1751114513104138629;"IKN mau ga mau bakal lanjut karena udah ada UUnya, cuma pembangunannya mungkin ga bakal sejor-joran sekarang. It takes too much money, pemindahan ibukota seharusnya dilakukan bertahap dan tidak tergesa-gesa.";0;1;0;0;in;1139461501201219585;1751114513104138629;ark_elzasha;https://twitter.com/ark_elzasha/status/1751114513104138629
Sat Jan 27 04:46:09 +0000 2024;1751104282903134396;"@ardi_tama1 Apa sih sebenarnya yang diselesaikan dengan pemindahan ibukota?";0;1;0;0;in;2907385429;1750821692606468132;Oskar_Odding;https://twitter.com/Oskar_Odding/status/1751104282903134396
Sat Jan 27 04:42:26 +0000 2024;1751103345954336983;"Yupp, gua sebagai pendukung 01 pun tbh jg setuju aja sama pemindahan ibukota, tapi gk sekilat kudu dalam jangka waktu dekat jirrr";0;0;0;0;in;2208436874;1751103345954336983;Physal_ik10;https://twitter.com/Physal_ik10/status/1751103345954336983
Sat Jan 27 04:36:04 +0000 2024;1751101743885386217;"Pemindahan ibukota (IKN) kenapa tiba-tiba dilakukan?  Rencana pemindahan ibukota itu sudah ada sejak jaman Soekarno dan bukan hal baru. Tapi baru dieksekusi secara serius di pemerintahan yang sekarang";0;0;0;0;in;236337578;1751101743885386217;bornfromillness;https://twitter.com/bornfromillness/status/1751101743885386217
Sat Jan 27 00:45:16 +0000 2024;1751043660635082852;"pemindahan ibukota bukan pembuatan ibukota dari 0, ini saja tidak dipahami, bagaimana Investor mau tertarik? sangat jelas proyek ini menguntungkan pemilik2 lahan dan perusahaan2 sekitar IKN, kita didesak pemerintah utk menrima saja kptusan mereka, sedih tidak? ya sangat kecewa";0;0;2;7;in;1079979219306696704;1751043660635082852;ujbslayfm;https://twitter.com/ujbslayfm/status/1751043660635082852
Fri Jan 26 16:42:32 +0000 2024;1750922177770402261;"@ardi_tama1 Memang kl ads rencana sejak orde lama bisa jadi justifikasi bawa pemindahan ibukota itu benar ya?  Kl Jakarta itu udah padat, gak ada skema pemerataan ekonomi ke daerah lain? Sehingga kepadatannya berkurang, atau efisiensi ruang dan bangunan. Jd gak ada lagi rumah tapak. 🤔";0;1;0;5;in;419213859;1750821692606468132;t_yudehis;https://twitter.com/t_yudehis/status/1750922177770402261
Fri Jan 26 16:10:43 +0000 2024;1750914169220854257;"sudah sering kubahas IKN nantinya kalopun diterusin jatuhnya bukanlah pemindahan ibukota namun semacam istana spt tampak siring dan sebagai tempat wisata itu kalo diterusin kalo gak punya duit ya.... mangkrak, jadi kota hantu";0;2;5;17;in;164604281;1750912166075797691;TheArieAir;https://twitter.com/TheArieAir/status/1750914169220854257
Fri Jan 26 14:31:34 +0000 2024;1750889220280074326;"@hihihidlar @argsng @undipmenfess pemindahan ibukota emang udah ada wacana dari presiden sebelum2nya, tapi tidak dengan mendirikan sebuah kota dari 0 dengan membabat hutan. coba jelasin dimana ikn sebagai langkah awal pemerataan?";0;1;0;1;in;1041847951977369600;1750834746882740665;investekor;https://twitter.com/investekor/status/1750889220280074326
Fri Jan 26 13:57:28 +0000 2024;1750880635802337505;"anw ikn jg perlu 400TRILIUN.... yg manfaatnya gak bisa dirasain semua org, 400T cuma buat simbol apasiiihhhh  ni fyi ikn tuh pemindahan ibukota ke kalimantan itulo";0;0;0;0;in;1501906757660340226;1750880635802337505;_middleofmarch_;https://twitter.com/_middleofmarch_/status/1750880635802337505
Fri Jan 26 10:03:14 +0000 2024;1750821692606468132;"Gua setuju dengan IKN, rencana pemindahan ibukota ini sudah ada sejak jaman orde lama, orde baru, dan bahkan SBY pun   Narasi kontranya selalu sama “rakyat masih susah ngapain pindahin ibukota buang buang uang!?” Oke deh kalo gitu coba loe kasih tahu gw kapan waktu yang tepat";87;191;200;734;in;382641814;1750821692606468132;ardi_tama1;https://twitter.com/ardi_tama1/status/1750821692606468132
Fri Jan 26 06:04:57 +0000 2024;1750761725518119330;"@widiguruh Jelek bgt opininya, 50% orang yg bakal pilih 02 dikira bisnisman semua   Padahal simple ya kita pilih 02 krn status quo lebih baik daripada opsi2 yg lainnya, perubahan tapi terindikasi anti pembangunan, anti hilirisasi, anti desentralisasi (pemindahan ibukota) dll";0;6;3;15;in;330340103;1750649368217346190;furioushanks;https://twitter.com/furioushanks/status/1750761725518119330
Fri Jan 26 03:24:15 +0000 2024;1750721282910593413;"Once upon a time mereka pengen isu ikn dimasukkan ke rencana pembangunan mereka  Seakan akan mereka terdampak langsung oleh para pekerja ibukota yang dipindahkan ke ikn  Kami bertanya, "memangnya kamu bekasi? Apa ada dampak signifikan pemindahan ibukota terhadap kamu?"";0;1;0;1;in;1109076176687919104;1750721282910593413;timurmasjid;https://twitter.com/timurmasjid/status/1750721282910593413
Thu Jan 25 12:24:23 +0000 2024;1750494823940034824;"@ZainZaidElFikri @anistyaaa Banyak belajar dulu jangan mendeskripsikan contoh kecil sebagai acuan, buka datanya atau teliti secara mendalam baru bisa mendiskripkan demikan, jangan dangkal. Kalo pemindahan ibukota saja belum paham tujuannya maka belajar dulu yg rajin.";0;1;0;0;in;595192413;1750359554729337089;momolidaa;https://twitter.com/momolidaa/status/1750494823940034824
Thu Jan 25 04:13:50 +0000 2024;1750371374756135267;"18 Januari 2022 DPR mengesahkan undang-undang pemindahan ibukota Indonesia. Ibukota yang baru dinamai Nusantara. https://t.co/bchDg10XXA";0;1;0;1;in;200448287;1750369555204190398;adepedia;https://twitter.com/adepedia/status/1750371374756135267
Thu Jan 25 02:41:00 +0000 2024;1750348010192806062;"Pengiriman draft RUU IKN dari Pemerintah itu jelas disertai lampiran hasil kajian. Tetapi, mungkin Pak JK, seperti juga Anies Baswedan dan tim, hanya memperlakukan argumen2 utk IKN sbg angin lalu demi menjual ide sendiri. #IKN #PemindahanIbukota";1;1;3;2;in;225741396;1750348010192806062;andrinof_a_ch;https://twitter.com/andrinof_a_ch/status/1750348010192806062
Thu Jan 25 01:24:52 +0000 2024;1750328853300728238;"@Arie_Kriting Mas Anies pernah bilang pada debat, "masalah itu diselesaikan, jangan ditinggalkan".   Kalimat ini dilontarkan dlm konteks pemindahan ibukota dgn dalih Jakarta macet, polusi, dll.";0;0;0;1;in;54393999;1750023956583923965;luckysubiakto;https://twitter.com/luckysubiakto/status/1750328853300728238
Wed Jan 24 10:30:17 +0000 2024;1750103723358277907;"@pulpotomine Masalah 40 kota setara jakarta malah bagus ga sih. Ga ada kontradiksi di sana. Sekarang siapa yg bs menikmati IKN? Apa warlok? Apa kita? Ya ASN dan pejabat negara doang. Pembangunan IKN concern awalnya juga pemindahan ibukota negara. Bukan membangun kota demi masyarakat";0;3;0;0;in;1561812025;1750062423422476319;sendok_pecel;https://twitter.com/sendok_pecel/status/1750103723358277907
Tue Jan 23 18:38:53 +0000 2024;1749864296727580835;"soalnya jujur aku awalnya gak terlalu ikutin kajian terkait ikn, tp makin ke sini liat berita pemindahan ibukota baru terasa sgt proyek yg melibatkan org jawa/luar kalimantan sendiri...? denger2 juga org yg akan nempatin ikn ya yg dari jawa juga...?";1;1;0;0;in;1138660197038153728;1749108638952620171;subversurf;https://twitter.com/subversurf/status/1749864296727580835
Tue Jan 23 09:58:58 +0000 2024;1749733453590130790;"@SumitroYoel Karena penting untuk mengembalikan standar etika tertinggi ke tempat dengan otoritas paling tinggi terlebih dahulu.  Hal2 mengenai pemindahan ibukota dan yg lain2 untuk dibicarakan komprominya dengan cara seksama dan dalam tempo yang sesingkat2nya sesudah itu.";1;1;0;3;in;72996863;1749711807109886372;aperdana;https://twitter.com/aperdana/status/1749733453590130790
Tue Jan 23 05:08:41 +0000 2024;1749660401191829573;"Grand design-nya kyk gini, Presiden terpilih 2024-2029 tugas utamanya pemindahan ibukota ke IKN (investment, procurement, establishment). Berat krn dananya aja msh dicari, blm pembangunan &amp  penyediaan fasilitas, dan proses pemindahan seluruh perangkat kerja &amp  administrasi.";0;1;0;0;in;1062035557927145472;1749660401191829573;locopocochoco;https://twitter.com/locopocochoco/status/1749660401191829573
Mon Jan 22 07:33:12 +0000 2024;1749334380773069084;"@UNSfess_ Pemindahan ibukota dimungkinkan ketika telah dilakukan pengkajian mendalam. Kalo cuma jadi ambisi segilintir elit, mending gak dulu. Potensi kerusakan alamnya besar dan berpotensi juga mengganggu stabilitas ekonomi.";0;0;0;6;in;1252121500653477888;1749330318681891100;mymanfav;https://twitter.com/mymanfav/status/1749334380773069084
Mon Jan 22 01:00:09 +0000 2024;1749235467592388870;"@arifwibawadi @nxflzy @Arie_Kriting bg ibukota jakarta udah mau tenggelam loh? masa iya gk di pindah  terus wacana pemindahan ibukota udah sejak lama dan baru terealisasikan dan ini memberi dampak positif agar pemeretaan pembangunan tidak jawa sentris tapi indonesia sentris";0;1;0;1;in;1588407336196272128;1749067076978069614;dd27561494;https://twitter.com/dd27561494/status/1749235467592388870
Sun Jan 21 23:47:33 +0000 2024;1749217197761970491;"Sinergitas Pembangunan IKN Nusantara  Dalam rangka mengakselerasi pembangunan IKN dibutuhkan kolaborasi dan sinergi lintas sektoral sehingga dapat tercipta komitmen yang kuat dalam upaya pemindahan ibukota negara yg baru.  Mahfud Gibran Tom Lembong Cabut Mahkamah Konstitusi Abdur https://t.co/4eGNQVNq3T";3;2;13;15;in;1009255291790036992;1749217197761970491;aiiptu;https://twitter.com/aiiptu/status/1749217197761970491
Fri Jan 19 13:53:23 +0000 2024;1748342893838729484;"@tasaralesya @jokowi Sampe skrg masih bingung urgensi pemindahan ibukota tahun ini apaan. Duit gak ada, ngebabat hutan, gilak. Korea aja jadiin Sejong ibukota baru butuh 30 tahun (cmiiw).";0;0;0;0;in;1142570899129847809;1748115355300770200;waseiwasena;https://twitter.com/waseiwasena/status/1748342893838729484
Fri Jan 19 12:53:09 +0000 2024;1748327737021141482;"@bbhyunlover emg pemindahan ibukota ke kalimantan ini udah dari jaman presiden soekarno kan tp baru kerealisasi, jd kayak cita2 gede presiden dari dulu🥲 tp kalo hasil pemilu harusnya bukan dinasti kan ya?🫠 tp jujur karena keribetan ini makanya aku sampe narasi sampe pgn golput😭🤣";0;1;0;0;in;1720276352316903424;1748215823104430375;byulaaan;https://twitter.com/byulaaan/status/1748327737021141482
